Resume_ID,Department,Job Description #,Cosine Similarity Score,Label
23185829.pdf,CHEF,1,0.3954486240175946,0
23398733.pdf,CHEF,6,0.3792309270797733,0
23568731.pdf,CHEF,5,0.7581730702188229,1
23591247.pdf,CHEF,3,0.46516525796672253,0
23807940.pdf,CHEF,3,0.6759183973324048,1
23841877.pdf,CHEF,3,0.5495438980886826,0
24221960.pdf,CHEF,2,0.5442466641523592,0
24673903.pdf,CHEF,3,0.5416905807299871,0
24709432.pdf,CHEF,3,0.5835913850982243,0
25128608.pdf,CHEF,3,0.5744991497029835,0
25452321.pdf,CHEF,2,0.5346234362966742,0
25924968.pdf,CHEF,3,0.6528688172890662,1
25953797.pdf,CHEF,1,0.24964282405196156,0
26189601.pdf,CHEF,1,0.4968145409949349,0
26718039.pdf,CHEF,5,0.6029065565021097,1
27298953.pdf,CHEF,6,0.5744270962392822,0
27662298.pdf,CHEF,5,0.7436426410286344,1
27820360.pdf,CHEF,5,0.7275157738234397,1
27831220.pdf,CHEF,3,0.6906179188058967,1
27909372.pdf,CHEF,3,0.5331182449849069,0
28092317.pdf,CHEF,5,0.6500606938900662,1
28176889.pdf,CHEF,2,0.4849707963634973,0
28230807.pdf,CHEF,3,0.5733237340659154,0
28396528.pdf,CHEF,2,0.5704246363021249,0
28424982.pdf,CHEF,3,0.6795011214797962,1
29072179.pdf,CHEF,2,0.5875663481527847,0
29211359.pdf,CHEF,3,0.6812118718789033,1
29449419.pdf,CHEF,2,0.6280257030993158,1
29772450.pdf,CHEF,1,0.48278653026358437,0
29775391.pdf,CHEF,3,0.723266462907635,1
29784524.pdf,CHEF,2,0.6187564961579222,1
29990140.pdf,CHEF,6,0.5157345775086462,0
30128072.pdf,CHEF,3,0.3770524862982044,0
30311202.pdf,CHEF,2,0.6141573573554218,1
30337969.pdf,CHEF,6,0.43987051077790257,0
30826569.pdf,CHEF,4,0.6021143885552144,1
31547476.pdf,CHEF,3,0.5780584578235751,0
32518109.pdf,CHEF,3,0.46689152080304147,0
32605413.pdf,CHEF,4,0.6041213778616668,1
33964275.pdf,CHEF,6,0.638392142094944,1
34252537.pdf,CHEF,3,0.767962515860995,1
34452806.pdf,CHEF,4,0.6809656087939199,1
35157762.pdf,CHEF,3,0.4234963351988234,0
35468363.pdf,CHEF,3,0.24434956283667048,0
36366044.pdf,CHEF,6,0.5652331852716546,0
37231163.pdf,CHEF,2,0.6219896713701195,1
38309905.pdf,CHEF,5,0.7551581986550131,1
47317494.pdf,CHEF,1,0.33669319415850846,0
47603843.pdf,CHEF,3,0.5199812807540527,0
47729453.pdf,CHEF,3,0.5862354167204658,0
48580330.pdf,CHEF,1,0.4521088956529936,0
51554903.pdf,CHEF,3,0.5176298340672335,0
53265899.pdf,CHEF,3,0.7514002314012549,1
57262959.pdf,CHEF,6,0.5022431746880867,0
61322296.pdf,CHEF,2,0.6588964338042483,1
62555739.pdf,CHEF,3,0.7484271966241737,1
65373280.pdf,CHEF,2,0.6610127750058531,1
68338341.pdf,CHEF,5,0.6073905560320402,1
74522938.pdf,CHEF,3,0.6808520547736715,1
81373857.pdf,CHEF,3,0.5290156983721297,0
86551046.pdf,CHEF,3,0.446155718948984,0
91072502.pdf,CHEF,3,0.6901309183887514,1
91268638.pdf,CHEF,3,0.7135569266933702,1
91591026.pdf,CHEF,3,0.5614062488846959,0
92122785.pdf,CHEF,2,0.5801805006347822,0
92985983.pdf,CHEF,5,0.6525652799363179,1
94047639.pdf,CHEF,3,0.7535872785938406,1
10041713.pdf,CONSTRUCTION,5,0.45929465206618003,0
10100240.pdf,CONSTRUCTION,6,0.7477506981614368,1
10149490.pdf,CONSTRUCTION,5,0.5837600985925648,0
10176013.pdf,CONSTRUCTION,5,0.7573474215987133,1
10281555.pdf,CONSTRUCTION,5,0.6866066012034706,1
10734870.pdf,CONSTRUCTION,1,0.5173046086832181,0
10820510.pdf,CONSTRUCTION,5,0.5357886608041353,0
11393213.pdf,CONSTRUCTION,6,0.7422474194730238,1
11650031.pdf,CONSTRUCTION,1,0.46328556832097445,0
12212468.pdf,CONSTRUCTION,2,0.5189875819292866,0
12491898.pdf,CONSTRUCTION,1,0.35871804010169317,0
12654876.pdf,CONSTRUCTION,5,0.6065393651884694,1
12666174.pdf,CONSTRUCTION,2,0.4756951043166509,0
12693146.pdf,CONSTRUCTION,5,0.5896082787729723,0
12695537.pdf,CONSTRUCTION,2,0.5937649500370438,0
12826414.pdf,CONSTRUCTION,5,0.7467384084475855,1
12839152.pdf,CONSTRUCTION,2,0.6948376037787635,1
12890045.pdf,CONSTRUCTION,5,0.6724436367095087,1
13907230.pdf,CONSTRUCTION,4,0.5096670497400589,0
14585273.pdf,CONSTRUCTION,5,0.6307675253306942,1
14849103.pdf,CONSTRUCTION,5,0.61406929196959,1
14900898.pdf,CONSTRUCTION,2,0.48192156216328763,0
15564893.pdf,CONSTRUCTION,3,0.44748144631507775,0
15721849.pdf,CONSTRUCTION,5,0.6480401111078388,1
16203589.pdf,CONSTRUCTION,5,0.7201225934794312,1
16353584.pdf,CONSTRUCTION,5,0.5659917829941832,0
16378091.pdf,CONSTRUCTION,3,0.5320978002302812,0
16626724.pdf,CONSTRUCTION,5,0.758253304709636,1
16924279.pdf,CONSTRUCTION,5,0.5441326043819184,0
17252448.pdf,CONSTRUCTION,5,0.6141849326535532,1
17342969.pdf,CONSTRUCTION,5,0.5852928488645285,0
17570634.pdf,CONSTRUCTION,5,0.6764465008604591,1
18472240.pdf,CONSTRUCTION,2,0.3872342167216227,0
18882984.pdf,CONSTRUCTION,1,0.4122065183793064,0
19364677.pdf,CONSTRUCTION,5,0.7448004097567978,1
19471144.pdf,CONSTRUCTION,5,0.616597643054795,1
19928941.pdf,CONSTRUCTION,3,0.4731830627408977,0
20565849.pdf,CONSTRUCTION,5,0.5718470105804935,0
20681037.pdf,CONSTRUCTION,1,0.4034636048970951,0
21363048.pdf,CONSTRUCTION,2,0.5793837167950158,0
21567392.pdf,CONSTRUCTION,2,0.5226773923924194,0
21586858.pdf,CONSTRUCTION,5,0.5810049973129934,0
21782152.pdf,CONSTRUCTION,5,0.6515227859171205,1
22019500.pdf,CONSTRUCTION,5,0.7177207936269199,1
22546476.pdf,CONSTRUCTION,5,0.5340339195336473,0
22718826.pdf,CONSTRUCTION,5,0.6602262860325567,1
22894544.pdf,CONSTRUCTION,3,0.5911325821016126,0
22965804.pdf,CONSTRUCTION,1,0.2155253722637897,0
22983516.pdf,CONSTRUCTION,3,0.6986082007141445,1
23818675.pdf,CONSTRUCTION,2,0.5336527128114403,0
24361598.pdf,CONSTRUCTION,5,0.6259074569424246,1
24740005.pdf,CONSTRUCTION,5,0.6750964598534538,1
24770846.pdf,CONSTRUCTION,5,0.4864818530513688,0
24953126.pdf,CONSTRUCTION,2,0.5582229407195495,0
25098739.pdf,CONSTRUCTION,3,0.3578839768204261,0
25187733.pdf,CONSTRUCTION,5,0.685260739847493,1
25224998.pdf,CONSTRUCTION,4,0.605646180848425,1
25656981.pdf,CONSTRUCTION,5,0.6270878971427484,1
26091595.pdf,CONSTRUCTION,2,0.568261060168341,0
26509539.pdf,CONSTRUCTION,5,0.6387280930263133,1
27066370.pdf,CONSTRUCTION,5,0.5393819075105665,0
27187994.pdf,CONSTRUCTION,1,0.3216055992847383,0
27243670.pdf,CONSTRUCTION,5,0.7167155306973068,1
27246366.pdf,CONSTRUCTION,5,0.6493437235427723,1
27835351.pdf,CONSTRUCTION,6,0.759587728838589,1
28756444.pdf,CONSTRUCTION,6,0.8201340423471557,1
28803888.pdf,CONSTRUCTION,2,0.508587657236059,0
28815362.pdf,CONSTRUCTION,2,0.6258132685478602,1
28942221.pdf,CONSTRUCTION,4,0.6360527674237664,1
28949406.pdf,CONSTRUCTION,5,0.5663695015693593,0
29061628.pdf,CONSTRUCTION,5,0.44357287565367703,0
29087505.pdf,CONSTRUCTION,5,0.5103465260020869,0
29193505.pdf,CONSTRUCTION,5,0.4889944779115342,0
29483501.pdf,CONSTRUCTION,5,0.5200199627021497,0
29574501.pdf,CONSTRUCTION,5,0.49452988611134857,0
29878348.pdf,CONSTRUCTION,1,0.47372127994266217,0
29894080.pdf,CONSTRUCTION,5,0.7029470984131685,1
30311725.pdf,CONSTRUCTION,5,0.6165736231531438,1
30397268.pdf,CONSTRUCTION,5,0.7570515171682405,1
31850269.pdf,CONSTRUCTION,4,0.5119460189228963,0
32025286.pdf,CONSTRUCTION,2,0.5815431993109828,0
32265203.pdf,CONSTRUCTION,3,0.700631544258097,1
32773331.pdf,CONSTRUCTION,5,0.7799418563069377,1
32799518.pdf,CONSTRUCTION,6,0.7730235153057656,1
33023370.pdf,CONSTRUCTION,2,0.5540654410680609,0
33141415.pdf,CONSTRUCTION,3,0.48261942767387284,0
34544955.pdf,CONSTRUCTION,2,0.5684863367757009,0
35971546.pdf,CONSTRUCTION,5,0.7557816922259035,1
36331163.pdf,CONSTRUCTION,3,0.6109416726681421,1
38946032.pdf,CONSTRUCTION,5,0.6090223110665945,1
39027764.pdf,CONSTRUCTION,2,0.6250614076519513,1
39566718.pdf,CONSTRUCTION,5,0.7146408340588505,1
39674782.pdf,CONSTRUCTION,2,0.43130661441037127,0
39908485.pdf,CONSTRUCTION,2,0.6833661140204901,1
44147689.pdf,CONSTRUCTION,5,0.5365754884607169,0
45475027.pdf,CONSTRUCTION,2,0.6133847125426597,1
48549972.pdf,CONSTRUCTION,5,0.42390792631193475,0
49685006.pdf,CONSTRUCTION,5,0.7018326300116986,1
51638201.pdf,CONSTRUCTION,5,0.69030238486343,1
56525735.pdf,CONSTRUCTION,2,0.6782496650240883,1
61065616.pdf,CONSTRUCTION,2,0.7559675475972121,1
63083944.pdf,CONSTRUCTION,5,0.6766375172305353,1
63145386.pdf,CONSTRUCTION,5,0.6338659301105551,1
69764348.pdf,CONSTRUCTION,4,0.5308401494277524,0
71576860.pdf,CONSTRUCTION,3,0.6978086007128206,1
78114950.pdf,CONSTRUCTION,2,0.5710513264772736,0
78298706.pdf,CONSTRUCTION,6,0.73785655802675,1
88859947.pdf,CONSTRUCTION,5,0.7077304712969349,1
90032884.pdf,CONSTRUCTION,4,0.604904462104162,1
93436805.pdf,CONSTRUCTION,5,0.6443726549895412,1
94503308.pdf,CONSTRUCTION,5,0.6581662650137984,1
99433371.pdf,CONSTRUCTION,2,0.33884554252656,0
10332998.pdf,CONSULTANT,6,0.5601358007657803,0
10984392.pdf,CONSULTANT,6,0.5311065635067428,0
11020140.pdf,CONSULTANT,3,0.5683200642175636,0
11333660.pdf,CONSULTANT,1,0.46877954163535507,0
11415967.pdf,CONSULTANT,5,0.5805429214605384,0
11835339.pdf,CONSULTANT,6,0.5693285830024407,0
12251115.pdf,CONSULTANT,6,0.4118622994408606,0
12374933.pdf,CONSULTANT,3,0.7368234214049408,1
12526702.pdf,CONSULTANT,2,0.5413489198199067,0
12897903.pdf,CONSULTANT,6,0.6452391749671956,1
12955994.pdf,CONSULTANT,6,0.7216440881758919,1
13215696.pdf,CONSULTANT,4,0.6947978308531768,1
13313917.pdf,CONSULTANT,4,0.6148298129437344,1
13454871.pdf,CONSULTANT,2,0.5668520006973453,0
13569152.pdf,CONSULTANT,6,0.6033545744571013,1
13586069.pdf,CONSULTANT,4,0.5973214995294666,0
14346702.pdf,CONSULTANT,6,0.5266691667564365,0
14517953.pdf,CONSULTANT,1,0.506123787408287,0
14593060.pdf,CONSULTANT,3,0.7319383152922986,1
15083600.pdf,CONSULTANT,4,0.5536354676242599,0
15119529.pdf,CONSULTANT,4,0.5163450019358242,0
15281412.pdf,CONSULTANT,2,0.42810487033067174,0
15433732.pdf,CONSULTANT,4,0.5175204666233395,0
15535920.pdf,CONSULTANT,6,0.6588990949280947,1
15602094.pdf,CONSULTANT,3,0.6946862667434186,1
15699744.pdf,CONSULTANT,1,0.5631528981691769,0
16964217.pdf,CONSULTANT,5,0.6662828855884045,1
17025292.pdf,CONSULTANT,3,0.5257793279372565,0
17307206.pdf,CONSULTANT,5,0.6692855047723163,1
17983957.pdf,CONSULTANT,3,0.6500174971539453,1
18079050.pdf,CONSULTANT,6,0.49814873594727127,0
18227306.pdf,CONSULTANT,6,0.5853289400897997,0
18856440.pdf,CONSULTANT,6,0.6032544112654092,1
19161572.pdf,CONSULTANT,3,0.4305977243010094,0
19936735.pdf,CONSULTANT,1,0.7100847905561147,1
20176584.pdf,CONSULTANT,6,0.5686369242623215,0
20314980.pdf,CONSULTANT,3,0.6067604345938508,1
20574232.pdf,CONSULTANT,3,0.5919058995186914,0
21156767.pdf,CONSULTANT,2,0.4995220676343808,0
21366189.pdf,CONSULTANT,2,0.474816667094348,0
21512769.pdf,CONSULTANT,4,0.437729697195296,0
21568833.pdf,CONSULTANT,6,0.512851465196664,0
22259768.pdf,CONSULTANT,2,0.58211644381163,0
22351830.pdf,CONSULTANT,2,0.48887608539673655,0
22485475.pdf,CONSULTANT,6,0.553205839180479,0
22556198.pdf,CONSULTANT,6,0.5887878931409423,0
22571461.pdf,CONSULTANT,6,0.5836395821869744,0
23302948.pdf,CONSULTANT,6,0.5731441689117573,0
24643412.pdf,CONSULTANT,2,0.42822565838328464,0
24828381.pdf,CONSULTANT,6,0.4792826546977156,0
25213006.pdf,CONSULTANT,6,0.49242632051039875,0
25258040.pdf,CONSULTANT,6,0.5545911218265991,0
25694422.pdf,CONSULTANT,4,0.4499823745792365,0
26167298.pdf,CONSULTANT,4,0.6570018686029968,1
26234972.pdf,CONSULTANT,1,0.6121793894530678,1
26291616.pdf,CONSULTANT,3,0.5834120095675996,0
26919036.pdf,CONSULTANT,6,0.5697583688650818,0
27096471.pdf,CONSULTANT,6,0.5926169405888162,0
27726066.pdf,CONSULTANT,6,0.47299737267304953,0
27788376.pdf,CONSULTANT,6,0.478812471140014,0
28243590.pdf,CONSULTANT,6,0.373028388879702,0
28951817.pdf,CONSULTANT,4,0.5922168188489741,0
29076405.pdf,CONSULTANT,5,0.8048301729311894,1
29196643.pdf,CONSULTANT,1,0.542869855343682,0
29297393.pdf,CONSULTANT,6,0.6961534200172884,1
29647215.pdf,CONSULTANT,2,0.48664766202590726,0
29723311.pdf,CONSULTANT,3,0.7748449853743201,1
29770086.pdf,CONSULTANT,4,0.5569332213084003,0
30083884.pdf,CONSULTANT,6,0.5318849658801057,0
30863060.pdf,CONSULTANT,2,0.5614964316493047,0
31016926.pdf,CONSULTANT,6,0.6242222165808444,1
31169070.pdf,CONSULTANT,2,0.3860191072075587,0
31201660.pdf,CONSULTANT,6,0.513677618802561,0
31217840.pdf,CONSULTANT,2,0.6627676301934001,1
31395742.pdf,CONSULTANT,3,0.6879233488662444,1
32433431.pdf,CONSULTANT,6,0.5767938916810732,0
32637306.pdf,CONSULTANT,1,0.5227481799157119,0
33919379.pdf,CONSULTANT,6,0.4832988193116029,0
34875813.pdf,CONSULTANT,6,0.6012013344011609,1
37818861.pdf,CONSULTANT,6,0.5535124933571883,0
38165833.pdf,CONSULTANT,5,0.33202277219504306,0
38399177.pdf,CONSULTANT,6,0.4982523772075306,0
38457612.pdf,CONSULTANT,3,0.51339149601112,0
38896303.pdf,CONSULTANT,3,0.6489726364458385,1
39308779.pdf,CONSULTANT,6,0.44345405837810614,0
39441617.pdf,CONSULTANT,3,0.6838617477043142,1
43311839.pdf,CONSULTANT,2,0.5073865344937025,0
43378989.pdf,CONSULTANT,3,0.4812460539377507,0
48533663.pdf,CONSULTANT,6,0.49570366731006904,0
49777184.pdf,CONSULTANT,6,0.6781740453532447,1
51432451.pdf,CONSULTANT,2,0.5433105552860549,0
51724595.pdf,CONSULTANT,2,0.5513984852837867,0
56792999.pdf,CONSULTANT,6,0.6880676825007821,1
57364820.pdf,CONSULTANT,3,0.6383013935659076,1
57601040.pdf,CONSULTANT,6,0.6565359775756404,1
63670997.pdf,CONSULTANT,4,0.4830897542447907,0
65062795.pdf,CONSULTANT,2,0.6898531880347503,1
67406885.pdf,CONSULTANT,6,0.5367409260561327,0
69181350.pdf,CONSULTANT,4,0.6144192009878862,1
71888547.pdf,CONSULTANT,5,0.5918082244067717,0
73075521.pdf,CONSULTANT,6,0.6485018185808482,1
78016758.pdf,CONSULTANT,4,0.5772658356429129,0
79570655.pdf,CONSULTANT,6,0.196917496949577,0
80527194.pdf,CONSULTANT,4,0.5802159427667026,0
88691367.pdf,CONSULTANT,4,0.523068099928377,0
88907739.pdf,CONSULTANT,4,0.7353235171319902,1
91116867.pdf,CONSULTANT,6,0.5150428361893582,0
91189201.pdf,CONSULTANT,4,0.3674653015227076,0
92246939.pdf,CONSULTANT,6,0.48833274989195125,0
93349646.pdf,CONSULTANT,2,0.47796228343565533,0
93459677.pdf,CONSULTANT,2,0.4834539837535371,0
95350373.pdf,CONSULTANT,6,0.43642555736375466,0
95429627.pdf,CONSULTANT,4,0.5567587518932936,0
95792386.pdf,CONSULTANT,6,0.6411582184614643,1
99714410.pdf,CONSULTANT,6,0.4911518873741186,0
10466583.pdf,DESIGNER,6,0.49529111332917414,0
10748989.pdf,DESIGNER,5,0.530000248585444,0
10751444.pdf,DESIGNER,3,0.5419828596986538,0
11155153.pdf,DESIGNER,3,0.687067114026009,1
11722421.pdf,DESIGNER,4,0.5438588981505691,0
11807040.pdf,DESIGNER,6,0.6167456373104613,1
11919526.pdf,DESIGNER,1,0.5304425644937342,0
11958994.pdf,DESIGNER,6,0.6260678098154424,1
12415691.pdf,DESIGNER,2,0.5763998840760138,0
12547982.pdf,DESIGNER,3,0.631775070755268,1
12674307.pdf,DESIGNER,5,0.6504361959134155,1
13014900.pdf,DESIGNER,2,0.6759598068019776,1
13518263.pdf,DESIGNER,5,0.5551223957544921,0
13557622.pdf,DESIGNER,4,0.6507201902190844,1
13774329.pdf,DESIGNER,6,0.6248219173527525,1
13998435.pdf,DESIGNER,5,0.5581060431053405,0
14014749.pdf,DESIGNER,2,0.5463291101624891,0
14528265.pdf,DESIGNER,3,0.48670660786715264,0
14724186.pdf,DESIGNER,5,0.48404909143990565,0
14743911.pdf,DESIGNER,2,0.4831312047896394,0
15425154.pdf,DESIGNER,2,0.5868350485105119,0
15471999.pdf,DESIGNER,6,0.5669708543280836,0
15936656.pdf,DESIGNER,2,0.4812783897770464,0
16288901.pdf,DESIGNER,5,0.531887427785988,0
17199951.pdf,DESIGNER,3,0.49775853773894196,0
17555081.pdf,DESIGNER,2,0.6065393981496779,1
18198627.pdf,DESIGNER,6,0.6735275424304499,1
18460045.pdf,DESIGNER,2,0.4597621824361209,0
18795567.pdf,DESIGNER,3,0.48789685463219895,0
18835363.pdf,DESIGNER,2,0.4788265785850386,0
18979238.pdf,DESIGNER,4,0.516780690280644,0
19164410.pdf,DESIGNER,4,0.572367313372634,0
19195747.pdf,DESIGNER,5,0.5911170868639464,0
20390397.pdf,DESIGNER,3,0.6034116962118642,1
20748926.pdf,DESIGNER,6,0.5494677905734608,0
20932019.pdf,DESIGNER,3,0.5386801378627132,0
20986595.pdf,DESIGNER,2,0.5995427760963752,0
21283733.pdf,DESIGNER,1,0.8296549798884786,1
21705160.pdf,DESIGNER,2,0.20024485787915663,0
21916744.pdf,DESIGNER,2,0.5302460610478579,0
22496394.pdf,DESIGNER,3,0.5912435049493409,0
22506245.pdf,DESIGNER,2,0.5713414977287948,0
22567495.pdf,DESIGNER,2,0.6351122920410954,1
22675694.pdf,DESIGNER,2,0.612283969019391,1
23951429.pdf,DESIGNER,2,0.5902327516862136,0
24285142.pdf,DESIGNER,2,0.5365421945705812,0
24455357.pdf,DESIGNER,4,0.5649532335970151,0
24583187.pdf,DESIGNER,5,0.5360080303024842,0
24655918.pdf,DESIGNER,2,0.5352752030043425,0
25023614.pdf,DESIGNER,5,0.5933441498292321,0
25061645.pdf,DESIGNER,2,0.48265923969343244,0
25422388.pdf,DESIGNER,2,0.6222561985570585,1
25949631.pdf,DESIGNER,6,0.5785754221786693,0
26046064.pdf,DESIGNER,2,0.5565445915468804,0
26496059.pdf,DESIGNER,1,0.7815681221482262,1
26503829.pdf,DESIGNER,1,0.6030282117156792,1
26622051.pdf,DESIGNER,3,0.5570991790729947,0
26676567.pdf,DESIGNER,2,0.7170219081154517,1
26790545.pdf,DESIGNER,1,0.7208294631096519,1
26924514.pdf,DESIGNER,2,0.5921261911021032,0
26942552.pdf,DESIGNER,5,0.7459376344062681,1
27497542.pdf,DESIGNER,5,0.45277883149101206,0
27529455.pdf,DESIGNER,2,0.6414655451907891,1
28326441.pdf,DESIGNER,2,0.6479137486720052,1
28663949.pdf,DESIGNER,5,0.5215609636838885,0
29147100.pdf,DESIGNER,2,0.3903280861456702,0
29524570.pdf,DESIGNER,1,0.48879746196849155,0
29865476.pdf,DESIGNER,6,0.6552442899593264,1
30965258.pdf,DESIGNER,2,0.6770472470450151,1
30968749.pdf,DESIGNER,3,0.6989459462244559,1
32532982.pdf,DESIGNER,3,0.4125649061002427,0
32954522.pdf,DESIGNER,6,0.6826294161033545,1
34051710.pdf,DESIGNER,2,0.5545783930173773,0
34317538.pdf,DESIGNER,1,0.6015950945281145,1
34349255.pdf,DESIGNER,5,0.6513860932810768,1
34511655.pdf,DESIGNER,4,0.6076215990207144,1
34657584.pdf,DESIGNER,1,0.3969171378680495,0
35990852.pdf,DESIGNER,1,0.5243227359158146,0
36269672.pdf,DESIGNER,6,0.47372253051982244,0
37058472.pdf,DESIGNER,3,0.6451228218556285,1
37263609.pdf,DESIGNER,3,0.6535202580150743,1
37664296.pdf,DESIGNER,1,0.6421167467994143,1
37695494.pdf,DESIGNER,2,0.3299999645708388,0
38565119.pdf,DESIGNER,5,0.5530071918148476,0
38744475.pdf,DESIGNER,5,0.555517641973721,0
39252859.pdf,DESIGNER,4,0.5729909567337743,0
39434376.pdf,DESIGNER,2,0.23003499932828117,0
39776400.pdf,DESIGNER,3,0.5216121646953078,0
41506705.pdf,DESIGNER,3,0.6021879643176261,1
42384185.pdf,DESIGNER,1,0.6042328835408027,1
44145704.pdf,DESIGNER,1,0.6825739426270504,1
44185767.pdf,DESIGNER,1,0.6211383395714629,1
51018476.pdf,DESIGNER,3,0.3810923885853834,0
51681660.pdf,DESIGNER,4,0.4607410882360286,0
54201930.pdf,DESIGNER,2,0.6016834472546451,1
62312955.pdf,DESIGNER,4,0.4653818152682646,0
67582956.pdf,DESIGNER,3,0.7443768585280007,1
67645662.pdf,DESIGNER,3,0.5969997845788917,0
68240723.pdf,DESIGNER,2,0.7731003739461909,1
76010167.pdf,DESIGNER,2,0.37458939542299957,0
78149576.pdf,DESIGNER,2,0.07911514608526585,0
81011612.pdf,DESIGNER,2,0.36804853866511134,0
85101052.pdf,DESIGNER,3,0.4469576211928382,0
90066849.pdf,DESIGNER,1,0.4814579132557282,0
91153752.pdf,DESIGNER,1,0.4052315080402976,0
93301686.pdf,DESIGNER,3,0.4685951919295671,0
94417768.pdf,DESIGNER,3,0.5148042527790456,0
10005171.pdf,DIGITAL-MEDIA,5,0.4325284006117806,0
10515955.pdf,DIGITAL-MEDIA,5,0.41753934272965815,0
11005406.pdf,DIGITAL-MEDIA,5,0.470236729600955,0
11270462.pdf,DIGITAL-MEDIA,4,0.6080322208268412,1
11677012.pdf,DIGITAL-MEDIA,4,0.5068011260949243,0
12085736.pdf,DIGITAL-MEDIA,5,0.5570546390303576,0
13328680.pdf,DIGITAL-MEDIA,2,0.6395337131579037,1
13343786.pdf,DIGITAL-MEDIA,5,0.5826827572487242,0
13503650.pdf,DIGITAL-MEDIA,5,0.5548053660053873,0
13837784.pdf,DIGITAL-MEDIA,4,0.6110828829364588,1
14036515.pdf,DIGITAL-MEDIA,3,0.5628496552122928,0
14209965.pdf,DIGITAL-MEDIA,5,0.58673864241783,0
14556869.pdf,DIGITAL-MEDIA,1,0.5307937649438845,0
14761906.pdf,DIGITAL-MEDIA,5,0.465135006928667,0
14771530.pdf,DIGITAL-MEDIA,3,0.6183759075248619,1
14945250.pdf,DIGITAL-MEDIA,2,0.5464290931522624,0
15226699.pdf,DIGITAL-MEDIA,3,0.5601034229702592,0
15353911.pdf,DIGITAL-MEDIA,3,0.3433991693156814,0
15484097.pdf,DIGITAL-MEDIA,3,0.6426971348999362,1
16276121.pdf,DIGITAL-MEDIA,1,0.6594553098212034,1
16509761.pdf,DIGITAL-MEDIA,4,0.47626182988309573,0
16536141.pdf,DIGITAL-MEDIA,6,0.6912018834660388,1
16893572.pdf,DIGITAL-MEDIA,6,0.6648164152841548,1
17132168.pdf,DIGITAL-MEDIA,5,0.548162946317676,0
17432318.pdf,DIGITAL-MEDIA,6,0.4653750277155075,0
17562754.pdf,DIGITAL-MEDIA,6,0.5378651270956533,0
17584743.pdf,DIGITAL-MEDIA,2,0.5450743998764231,0
18354623.pdf,DIGITAL-MEDIA,6,0.7476177424936569,1
18442517.pdf,DIGITAL-MEDIA,2,0.5548732212259025,0
18488289.pdf,DIGITAL-MEDIA,6,0.7033738649977681,1
18501746.pdf,DIGITAL-MEDIA,4,0.5032847812198754,0
18525641.pdf,DIGITAL-MEDIA,2,0.6961739867197658,1
18900722.pdf,DIGITAL-MEDIA,2,0.6351109712386142,1
18905648.pdf,DIGITAL-MEDIA,4,0.42733615928918744,0
18927233.pdf,DIGITAL-MEDIA,1,0.5547006664250894,0
19053815.pdf,DIGITAL-MEDIA,5,0.6405181329571881,1
19444529.pdf,DIGITAL-MEDIA,3,0.6679103949819408,1
19861776.pdf,DIGITAL-MEDIA,2,0.5487508417389396,0
20210676.pdf,DIGITAL-MEDIA,4,0.6432870092979497,1
20330739.pdf,DIGITAL-MEDIA,5,0.5712252427729466,0
20490741.pdf,DIGITAL-MEDIA,4,0.5091685941110698,0
20628003.pdf,DIGITAL-MEDIA,6,0.614298639293056,1
21125113.pdf,DIGITAL-MEDIA,5,0.5426009794173697,0
22380187.pdf,DIGITAL-MEDIA,4,0.5668006473030766,0
22706174.pdf,DIGITAL-MEDIA,6,0.7270918811673189,1
23085604.pdf,DIGITAL-MEDIA,5,0.6431453456023044,1
23810469.pdf,DIGITAL-MEDIA,6,0.6167027177523486,1
23864858.pdf,DIGITAL-MEDIA,6,0.5864906938212512,0
24574164.pdf,DIGITAL-MEDIA,5,0.6429479965400791,1
24658786.pdf,DIGITAL-MEDIA,6,0.6255100477939017,1
24679149.pdf,DIGITAL-MEDIA,2,0.5094827908385209,0
24953921.pdf,DIGITAL-MEDIA,3,0.5774712204116345,0
25038571.pdf,DIGITAL-MEDIA,1,0.7943452686475265,1
25525152.pdf,DIGITAL-MEDIA,3,0.5436799499653728,0
25706337.pdf,DIGITAL-MEDIA,6,0.5764255495758257,0
25723793.pdf,DIGITAL-MEDIA,2,0.4268978475052135,0
26160200.pdf,DIGITAL-MEDIA,5,0.573835682847565,0
26341987.pdf,DIGITAL-MEDIA,5,0.7112029096229014,1
27080812.pdf,DIGITAL-MEDIA,2,0.4758290194638326,0
27419236.pdf,DIGITAL-MEDIA,6,0.6635546651461401,1
27921561.pdf,DIGITAL-MEDIA,6,0.6436570641959892,1
27981289.pdf,DIGITAL-MEDIA,6,0.5989141136827735,0
28109594.pdf,DIGITAL-MEDIA,3,0.7647300538396595,1
28609364.pdf,DIGITAL-MEDIA,2,0.5335409285303729,0
28679359.pdf,DIGITAL-MEDIA,6,0.749860334468151,1
29002596.pdf,DIGITAL-MEDIA,2,0.5758977529642229,0
29915354.pdf,DIGITAL-MEDIA,3,0.5780241934305976,0
30504149.pdf,DIGITAL-MEDIA,2,0.5896882639840004,0
30864828.pdf,DIGITAL-MEDIA,2,0.3643337338997711,0
30999638.pdf,DIGITAL-MEDIA,4,0.5630334749183061,0
31162167.pdf,DIGITAL-MEDIA,4,0.6195028979122575,1
31909493.pdf,DIGITAL-MEDIA,6,0.6165491418511019,1
